Date,AAPL,BRK-B,GLD,GOOGL,JPM,MSFT,SPY,TLT
2019-03-07,41.1419677734375,199.3000030517578,121.51000213623047,57.07080841064453,84.49634552001953,103.4909439086914,246.65225219726562,98.9899673461914
2019-03-08,41.23974609375,198.6999969482422,122.83999633789062,57.02717208862305,84.5291748046875,103.60343170166016,246.1588897705078,99.4070053100586
2019-03-11,42.668392181396484,202.08999633789062,122.23999786376953,58.479671478271484,85.62875366210938,105.7784423828125,249.72845458984375,99.11266326904297
2019-03-12,43.14777755737305,202.5,122.9800033569336,59.371795654296875,85.3743896484375,106.51908111572266,250.67015075683594,99.8077163696289
2019-03-13,43.33858871459961,204.05999755859375,123.83999633789062,59.4615478515625,85.66157531738281,107.34408569335938,252.3295135498047,99.61961364746094
2019-03-14,43.820369720458984,203.3800048828125,122.41000366210938,59.137725830078125,86.44114685058594,107.42845153808594,252.1679229736328,98.90006256103516
2019-03-15,44.390384674072266,204.30999755859375,122.97000122070312,59.02714157104492,87.43405151367188,108.66596984863281,253.41383361816406,99.55420684814453
2019-03-18,44.84355163574219,206.67999267578125,123.04000091552734,58.94036102294922,87.95924377441406,110.22222137451172,254.3326873779297,99.4969711303711
2019-03-19,44.4881706237793,205.14999389648438,123.37999725341797,59.630157470703125,87.63923645019531,110.29722595214844,254.39576721191406,99.27619934082031
2019-03-20,44.876949310302734,203.27000427246094,124.18000030517578,60.81883239746094,85.76826477050781,110.17530059814453,253.63011169433594,100.31465148925781
2019-03-21,46.529781341552734,204.42999267578125,123.68000030517578,61.29985809326172,84.4142837524414,112.70660400390625,256.4947814941406,100.5354232788086
2019-03-22,45.56621170043945,200.5500030517578,123.97000122070312,59.887535095214844,81.86224365234375,109.73473358154297,251.55813598632812,102.09723663330078
2019-03-25,45.01527404785156,199.44000244140625,124.91999816894531,59.378238677978516,81.18115997314453,110.30660247802734,251.3689727783203,102.26079559326172
2019-03-26,44.5501823425293,200.6199951171875,124.30000305175781,59.00433349609375,81.99353790283203,110.54097747802734,253.24270629882812,102.18721008300781
2019-03-27,44.95086669921875,199.2100067138672,123.6500015258789,58.41768264770508,81.71455383300781,109.47221374511719,251.9185028076172,103.1275405883789
2019-03-28,45.010494232177734,200.66000366210938,121.9000015258789,58.133026123046875,82.64180755615234,109.62222290039062,252.87339782714844,103.48728942871094
2019-03-29,45.30384826660156,200.88999938964844,122.01000213623047,58.36213302612305,83.0685043334961,110.56909942626953,254.46783447265625,103.38920593261719
2019-04-01,45.61153030395508,205.0,121.52999877929688,59.45758819580078,85.86674499511719,111.58158874511719,257.48565673828125,101.92062377929688
2019-04-02,46.27457809448242,203.8800048828125,121.9800033569336,59.78289031982422,86.27703857421875,111.74098205566406,257.61181640625,102.1091537475586
2019-04-03,46.59178924560547,203.6699981689453,121.80000305175781,60.04423904418945,86.4493408203125,112.47221374511719,258.0172119140625,101.22407531738281
2019-04-04,46.672874450683594,204.10000610351562,122.11000061035156,60.47269058227539,87.28447723388672,111.90035247802734,258.7017822265625,101.51089477539062
2019-04-05,46.98530960083008,205.3300018310547,121.9800033569336,60.07597351074219,87.0777816772461,112.397216796875,259.953857421875,101.64200592041016
2019-04-08,47.72468185424805,205.25,122.51000213623047,59.91877365112305,87.35892486572266,112.43472290039062,260.1520690917969,101.28145599365234
2019-04-09,47.58157730102539,204.9199981689453,123.1500015258789,59.64155960083008,86.71395874023438,111.8253402709961,258.81884765625,101.6010513305664
2019-04-10,47.84870910644531,204.52000427246094,123.52999877929688,59.828025817871094,87.10258483886719,112.67850494384766,259.7017822265625,101.846923828125
2019-04-11,47.45039367675781,206.6699981689453,121.94999694824219,59.983734130859375,87.83850860595703,112.80972290039062,259.629638671875,101.24867248535156
2019-04-12,47.43131637573242,210.55999755859375,121.83000183105469,60.63535690307617,91.9563217163086,113.39096069335938,261.3863220214844,100.52752685546875
2019-04-15,47.51718521118164,209.74000549316406,121.5999984741211,60.823795318603516,90.90621185302734,113.48472595214844,261.21502685546875,100.78155517578125
2019-04-16,47.52195358276367,211.8000030517578,120.51000213623047,61.0905876159668,91.8653564453125,113.22222137451172,261.3863220214844,100.15052795410156
2019-04-17,48.44734191894531,210.3699951171875,120.27999877929688,61.49871063232422,94.5113525390625,114.15972137451172,260.7467346191406,100.19152069091797
2019-04-18,48.6214485168457,209.99000549316406,120.37000274658203,61.56467056274414,93.81678771972656,115.65972900390625,261.2601318359375,100.7159652709961
2019-04-22,48.78125,209.49000549316406,120.37000274658203,62.17413330078125,93.93255615234375,116.02536010742188,261.48529052734375,100.23246765136719
2019-04-23,49.484825134277344,211.61000061035156,120.12000274658203,63.008731842041016,94.0483169555664,117.6003646850586,263.8365478515625,100.44556427001953
2019-04-24,49.40852355957031,210.57000732421875,120.47000122070312,62.48605728149414,93.89122009277344,117.19725036621094,263.2510070800781,101.26505279541016
2019-04-25,48.960113525390625,211.9499969482422,120.56999969482422,62.84756088256836,93.94080352783203,121.07847595214844,263.0888671875,101.11751556396484
2019-04-26,48.726383209228516,214.22000122070312,121.37000274658203,63.34743118286133,94.65193939208984,121.77225494384766,264.3139953613281,101.4616928100586
2019-04-29,48.800331115722656,216.5800018310547,120.83000183105469,64.27873992919922,96.01625061035156,121.65972137451172,264.7283020019531,100.8143539428711
2019-04-30,47.860618591308594,216.7100067138672,121.19999694824219,59.45659255981445,95.95838165283203,122.43787384033203,264.86346435546875,101.33062744140625
2019-05-01,50.20989227294922,216.7100067138672,120.4000015258789,58.18510437011719,95.22245025634766,119.88787841796875,262.87255859375,101.74861907958984
2019-05-02,49.883140563964844,215.92999267578125,119.94000244140625,57.847389221191406,95.42919158935547,118.32225036621094,262.30511474609375,101.26410675048828
2019-05-03,50.50325393676758,218.60000610351562,120.6500015258789,58.989952087402344,96.01625061035156,120.8441162109375,264.8724670410156,101.55149841308594
2019-05-06,49.72334289550781,213.16000366210938,120.80999755859375,59.183841705322266,95.1645736694336,120.14098358154297,263.78253173828125,101.8307113647461
2019-05-07,48.3829460144043,209.42999267578125,121.20999908447266,58.45983123779297,93.61007690429688,117.67535400390625,259.37738037109375,102.61091613769531
2019-05-08,48.39249038696289,209.2899932861328,120.91000366210938,58.05914306640625,93.11395263671875,117.66600799560547,259.01708984375,102.16741180419922
2019-05-09,47.87255096435547,208.55999755859375,121.19999694824219,57.91979217529297,93.03950500488281,117.6566162109375,258.2332763671875,102.58625793457031
2019-05-10,47.2093391418457,209.02000427246094,121.43000030517578,57.90343475341797,93.03124237060547,119.18473815917969,259.530517578125,102.44666290283203
2019-05-13,44.465576171875,205.00999450683594,122.66999816894531,56.363651275634766,90.50102996826172,115.6409912109375,253.00852966308594,103.25146484375
2019-05-14,45.16946792602539,203.69000244140625,122.45999908447266,55.78196334838867,91.22042083740234,116.93476104736328,255.2965545654297,102.94759368896484
2019-05-15,45.710567474365234,202.97999572753906,122.38999938964844,58.06013870239258,90.87312316894531,118.58145904541016,256.7920837402344,103.57991027832031
2019-05-16,45.509456634521484,204.6300048828125,121.51000213623047,58.7395133972168,92.03903198242188,121.3196792602539,259.17022705078125,103.2350082397461
2019-05-17,45.2508659362793,203.27000427246094,120.6500015258789,57.959957122802734,91.59248352050781,120.51045227050781,257.49462890625,103.46495819091797
2019-05-20,43.83588409423828,202.72999572753906,120.63999938964844,56.76385498046875,92.07206726074219,118.76963806152344,255.79209899902344,103.25146484375
2019-05-21,44.67626190185547,203.36000061035156,120.36000061035156,57.248836517333984,92.38629913330078,119.40948486328125,258.0981750488281,103.08717346191406
2019-05-22,43.761661529541016,202.60000610351562,120.23999786376953,57.318756103515625,91.63382720947266,120.13404846191406,257.30548095703125,103.67843627929688
2019-05-23,43.01466751098633,201.3000030517578,121.16999816894531,56.797569274902344,89.8312759399414,118.73198699951172,254.1615753173828,104.84459686279297
2019-05-24,42.8494758605957,201.69000244140625,121.30000305175781,56.46382141113281,90.71603393554688,118.7884521484375,254.73812866210938,104.93489074707031
2019-05-28,42.67229080200195,199.6999969482422,120.83000183105469,56.51093292236328,89.73201751708984,118.71318054199219,252.36891174316406,105.69044494628906
2019-05-29,42.468780517578125,198.52000427246094,120.87000274658203,55.53798294067383,89.48397064208984,117.565185546875,250.67535400390625,106.01072692871094
2019-05-30,42.689056396484375,199.74000549316406,121.69000244140625,55.61088180541992,88.52482604980469,118.30855560302734,251.35997009277344,106.92224884033203
2019-05-31,41.915714263916016,197.4199981689453,123.33000183105469,54.871490478515625,87.615234375,116.37958526611328,247.9728546142578,108.26082611083984
2019-06-03,41.49193572998047,198.55999755859375,125.11000061035156,51.511260986328125,88.02869415283203,112.7662124633789,247.34234619140625,108.9850082397461
2019-06-04,43.0098762512207,201.58999633789062,125.1500015258789,52.292301177978516,90.7408218383789,115.89026641845703,252.71124267578125,107.74244689941406
2019-06-05,43.70420455932617,203.3000030517578,125.47000122070312,51.80384063720703,91.06329345703125,118.40264892578125,254.90017700195312,107.13346862792969
2019-06-06,44.34585952758789,204.77000427246094,125.87999725341797,51.95856857299805,91.26175689697266,120.27518463134766,256.55780029296875,107.4791030883789
2019-06-07,45.526206970214844,205.80999755859375,126.58999633789062,52.980613708496094,90.26124572753906,123.64387512207031,259.1251220703125,108.40901947021484
2019-06-10,46.10800552368164,207.16000366210938,125.33000183105469,53.694217681884766,91.23692321777344,124.7730712890625,260.3143005371094,107.38856506347656
2019-06-11,46.64191818237305,206.6300048828125,125.18000030517578,53.608924865722656,91.51807403564453,124.30255889892578,260.2511901855469,107.45441436767578
2019-06-12,46.493473052978516,204.57000732421875,125.83000183105469,53.512718200683594,90.35218811035156,123.7285385131836,259.7918395996094,107.53671264648438
2019-06-13,46.48390197753906,204.99000549316406,126.5999984741211,54.103336334228516,90.57544708251953,124.50955200195312,260.8637390136719,107.90703582763672
2019-06-14,46.14631271362305,205.16000366210938,126.55999755859375,53.8697624206543,90.80694580078125,124.63188934326172,260.5755310058594,108.1785659790039
2019-06-17,46.42164611816406,203.47999572753906,126.4800033569336,54.246158599853516,90.31083679199219,125.0083236694336,260.6745910644531,108.36784362792969
2019-06-18,47.51341247558594,206.00999450683594,127.12000274658203,54.80900192260742,91.54288482666016,127.18193817138672,263.4040832519531,108.91098022460938
2019-06-19,47.374549865722656,206.75,127.88999938964844,54.772804260253906,90.88139343261719,127.68061065673828,263.9986572265625,109.06729125976562
2019-06-20,47.75524139404297,208.0399932861328,131.11000061035156,55.20374298095703,91.1129150390625,128.86630249023438,266.52105712890625,109.35530090332031
2019-06-21,47.592430114746094,206.2100067138672,131.97999572753906,55.8072624206543,90.49276733398438,128.8850860595703,266.1335754394531,108.15387725830078
2019-06-24,47.54454040527344,206.85000610351562,133.94000244140625,55.3773078918457,89.8478012084961,129.6472930908203,265.8076171875,108.96028137207031
2019-06-25,46.823890686035156,208.07000732421875,134.1999969482422,53.9332389831543,89.1036376953125,125.55403137207031,263.2007141113281,109.29767608642578
2019-06-26,47.836639404296875,208.50999450683594,132.97000122070312,53.57321548461914,89.69896697998047,126.02450561523438,262.9381408691406,108.59822082519531
2019-06-27,47.822269439697266,212.02000427246094,132.83999633789062,53.390228271484375,89.99664306640625,126.2315673828125,263.8705749511719,109.3635482788086
2019-06-28,47.38651657104492,213.1699981689453,133.1999969482422,53.69620132446289,92.44416046142578,126.05278778076172,265.22833251953125,109.28945922851562
2019-07-01,48.25563049316406,214.6199951171875,130.6199951171875,54.54915237426758,93.99867248535156,127.67121124267578,267.6361999511719,109.03386688232422
2019-07-02,48.53813171386719,214.5399932861328,133.41000366210938,55.17399215698242,94.09793090820312,128.51812744140625,268.3332214355469,109.87489318847656
2019-07-03,48.94038009643555,215.16000366210938,133.6300048828125,55.68922424316406,93.94802856445312,129.34616088867188,270.4785461425781,110.65821838378906
2019-07-05,48.897274017333984,215.25,132.13999938964844,56.16926193237305,94.5059585571289,128.96978759765625,270.1708984375,109.19052124023438
2019-07-08,47.88930892944336,215.1300048828125,131.2899932861328,55.381771087646484,93.98966217041016,128.8756866455078,268.6862487792969,109.33893585205078
2019-07-09,48.18141174316406,214.75,131.75,55.75369644165039,94.38937377929688,128.4051971435547,269.021240234375,109.29769897460938
2019-07-10,48.65785598754883,214.02999877929688,133.8300018310547,56.57788848876953,94.11457061767578,129.71315002441406,270.3066101074219,108.69581604003906
2019-07-11,48.30350875854492,213.1699981689453,132.6999969482422,56.73508834838867,95.0138931274414,130.2306671142578,270.94024658203125,107.24461364746094
2019-07-12,48.67461395263672,214.10000610351562,133.52999877929688,56.797569274902344,96.0132064819336,130.70115661621094,272.1532287597656,107.36837005615234
2019-07-15,49.13191604614258,213.5399932861328,133.52999877929688,57.05394744873047,94.84738159179688,130.70115661621094,272.2438659667969,107.98672485351562
2019-07-16,48.9619255065918,212.8800048828125,132.39999389648438,57.20024108886719,95.86328887939453,128.9885711669922,271.3656921386719,107.66517639160156
2019-07-17,48.68659210205078,207.4499969482422,134.5800018310547,56.867000579833984,94.92230987548828,128.22642517089844,269.5191345214844,108.82772827148438
2019-07-18,49.239654541015625,207.97999572753906,136.47999572753906,56.89179229736328,95.48855590820312,128.36753845214844,270.5058288574219,108.83599853515625
2019-07-19,48.50463104248047,205.97000122070312,134.47000122070312,56.11371994018555,94.54759216308594,128.55569458007812,269.0031433105469,108.58039855957031
2019-07-22,49.6131477355957,204.83999633789062,134.4499969482422,56.49357604980469,95.15547180175781,130.25889587402344,269.6639099121094,108.78650665283203
2019-07-23,50.00101852416992,206.4600067138672,133.69000244140625,56.93195343017578,96.89588165283203,131.06813049316406,271.59197998046875,108.19287109375
2019-07-24,49.96031951904297,207.97000122070312,134.3699951171875,56.51936721801758,97.28726196289062,132.41375732421875,272.868408203125,108.66282653808594
2019-07-25,49.56526565551758,207.89999389648438,133.4199981689453,56.3314208984375,96.35459899902344,131.91500854492188,271.5648193359375,108.14340209960938
2019-07-26,49.73765563964844,209.89999389648438,133.63999938964844,61.750633239746094,96.77928924560547,132.9971466064453,273.3843994140625,108.39900207519531
2019-07-29,50.20213317871094,208.61000061035156,134.52999877929688,61.58301544189453,96.47116088867188,132.7054443359375,272.88653564453125,108.4319839477539
2019-07-30,49.98665237426758,207.80999755859375,134.97999572753906,60.89668655395508,96.25468444824219,132.06558227539062,272.2165832519531,108.69581604003906
2019-07-31,51.006595611572266,205.42999267578125,133.2100067138672,60.41070556640625,96.59608459472656,128.22642517089844,269.2384338378906,109.56980895996094
2019-08-01,49.9028434753418,201.7100067138672,136.41000366210938,60.09233856201172,94.04795837402344,129.91078186035156,266.89398193359375,111.74594116210938
2019-08-02,48.846988677978516,202.6699981689453,135.88999938964844,59.325679779052734,94.03961944580078,128.81924438476562,264.8843688964844,112.778564453125
2019-08-05,46.28996658325195,197.72999572753906,137.7899932861328,57.264217376708984,91.2416763305664,124.40605926513672,256.9185485839844,114.72831726074219
2019-08-06,47.16625213623047,200.5500030517578,138.91000366210938,58.07402038574219,91.95780181884766,126.73968505859375,260.5212097167969,115.64539337158203
2019-08-07,47.65468215942383,198.2100067138672,141.02000427246094,58.313541412353516,89.95925903320312,127.29484558105469,260.6750793457031,115.68667602539062
2019-08-08,48.70574188232422,200.52000427246094,141.72999572753906,59.81513214111328,91.48316192626953,130.6918182373047,265.7895812988281,115.93451690673828
2019-08-09,48.304386138916016,199.0500030517578,141.25999450683594,58.95771026611328,91.38323211669922,129.58135986328125,263.9791564941406,115.70323944091797
2019-08-12,48.181819915771484,197.17999267578125,142.6300048828125,58.24361038208008,89.66783142089844,127.77472686767578,260.76568603515625,118.11558532714844
2019-08-13,50.222232818603516,198.77999877929688,141.77999877929688,59.346004486083984,91.05014038085938,130.41888427734375,264.82098388671875,117.71078491210938
2019-08-14,48.727378845214844,195.80999755859375,142.75,57.73532485961914,87.26956939697266,126.49140167236328,256.9909362792969,120.36275482177734
2019-08-15,48.48463439941406,198.30999755859375,143.6999969482422,57.98673629760742,87.60266876220703,126.20816040039062,257.66986083984375,121.70108032226562
2019-08-16,49.628604888916016,199.72000122070312,142.77999877929688,58.47718811035156,89.70112609863281,128.52120971679688,261.4717712402344,120.72618103027344
2019-08-19,50.553890228271484,200.94000244140625,141.11000061035156,59.52998733520508,90.50887298583984,130.67379760742188,264.62188720703125,118.99954223632812
2019-08-20,50.55630111694336,198.14999389648438,142.2100067138672,58.691410064697266,89.35971069335938,129.58810424804688,262.5942687988281,120.23052215576172
2019-08-21,51.104251861572266,199.24000549316406,141.75999450683594,59.090614318847656,89.60953521728516,131.0325469970703,264.7304992675781,119.42918395996094
2019-08-22,51.06100845336914,201.00999450683594,141.39999389648438,59.08763885498047,90.53385925292969,130.07901000976562,264.6490173339844,118.63607025146484
2019-08-23,48.700931549072266,197.16000366210938,144.1699981689453,57.20619201660156,88.28550720214844,125.93437957763672,257.8507995605469,120.5857925415039
2019-08-26,49.62620544433594,200.1999969482422,144.19000244140625,58.0789794921875,88.99331665039062,127.8792724609375,260.70233154296875,120.09834289550781
2019-08-27,49.06623840332031,198.35000610351562,145.57000732421875,58.061126708984375,88.0523452758789,128.1529998779297,259.6794128417969,121.9489517211914
2019-08-28,49.39549255371094,200.4499969482422,145.16000366210938,58.20642852783203,88.93502807617188,127.98310852050781,261.5079345703125,122.10586547851562
2019-08-29,50.23185729980469,203.1999969482422,144.1199951171875,59.222530364990234,90.95021057128906,130.39999389648438,264.8481750488281,121.64324951171875
2019-08-30,50.16696548461914,203.41000366210938,143.75,59.03854751586914,91.48316192626953,130.15451049804688,264.7304992675781,121.67632293701172
2019-09-03,49.436363220214844,200.89999389648438,145.75,57.998146057128906,90.40061950683594,128.4362335205078,263.1826171875,121.83357238769531
2019-09-04,50.275123596191406,202.19000244140625,146.66000366210938,58.628929138183594,91.49149322509766,129.9373779296875,266.1698303222656,122.01560974121094
2019-09-05,51.25807189941406,204.24000549316406,143.13999938964844,60.1126708984375,93.57330322265625,132.22210693359375,269.5915222167969,119.80584716796875
2019-09-06,51.25325393676758,204.72999572753906,141.9199981689453,59.82157897949219,93.77315521240234,131.3252410888672,269.7997131347656,120.65834045410156
2019-09-09,51.47196578979492,206.6199951171875,141.38999938964844,59.76950454711914,96.09647369384766,129.8335418701172,269.9355773925781,118.51480865478516
2019-09-10,52.08000564575195,208.30999755859375,140.17999267578125,59.790828704833984,97.3205795288086,128.47402954101562,269.8721923828125,116.43746948242188
2019-09-11,53.73589324951172,210.91000366210938,141.02999877929688,60.49997329711914,97.58702850341797,128.51174926757812,271.7911682128906,116.23052215576172
2019-09-12,53.615726470947266,211.3699951171875,141.32000732421875,61.24233627319336,98.18659973144531,129.8335418701172,272.7326354980469,115.46916961669922
2019-09-13,52.57269287109375,213.61000061035156,140.14999389648438,61.49325180053711,100.1185302734375,129.64474487304688,272.5515441894531,113.00283813476562
2019-09-16,52.84906768798828,210.3300018310547,141.32000732421875,61.07670211791992,99.2275161743164,128.71002197265625,271.709716796875,114.4428939819336
2019-09-17,53.04133224487305,210.14999389648438,141.60000610351562,60.98991775512695,98.73621368408203,129.71080017089844,272.3976745605469,115.06365966796875
2019-09-18,53.5388298034668,210.89999389648438,140.7100067138672,61.12728500366211,99.72715759277344,130.7776641845703,272.56060791015625,115.55191802978516
2019-09-19,53.10381317138672,209.22000122070312,141.27999877929688,61.429779052734375,99.41071319580078,133.1851043701172,272.54248046875,115.89957427978516
2019-09-20,52.327537536621094,208.1199951171875,142.9499969482422,60.987937927246094,99.01097869873047,131.64620971679688,271.25482177734375,117.43058776855469
2019-09-23,52.565467834472656,207.9600067138672,143.75,61.228450775146484,98.99435424804688,131.3629608154297,271.191162109375,117.40584564208984
2019-09-24,52.315528869628906,206.39999389648438,144.50999450683594,60.417152404785156,97.70361328125,129.70132446289062,269.06317138671875,118.82099151611328
2019-09-25,53.120635986328125,208.11000061035156,141.8300018310547,61.786338806152344,98.26153564453125,131.57070922851562,270.65460205078125,117.08302307128906
2019-09-26,52.8466682434082,206.89999389648438,141.7899932861328,61.60532760620117,97.45381164550781,131.74058532714844,270.09075927734375,117.8361587524414
2019-09-27,52.589515686035156,207.4499969482422,141.05999755859375,60.79502868652344,98.02838134765625,130.03184509277344,268.6357727050781,118.12586975097656
2019-09-30,53.827213287353516,208.02000427246094,138.8699951171875,60.55649948120117,98.00340270996094,131.2591552734375,269.88165283203125,118.41551208496094
2019-10-01,53.97622299194336,206.7100067138672,139.6300048828125,59.80570602416992,96.22138214111328,129.40870666503906,266.67144775390625,118.77203369140625
2019-10-02,52.6231575012207,203.10000610351562,141.25999450683594,58.41321563720703,94.30609130859375,127.12393951416016,261.9607849121094,119.06219482421875
2019-10-03,53.07018280029297,204.97999572753906,141.89999389648438,58.9839973449707,94.17181396484375,128.66287231445312,264.1069030761719,120.14825439453125
2019-10-04,54.557838439941406,208.0800018310547,141.89999389648438,60.051673889160156,96.21153259277344,130.39999389648438,267.68096923828125,121.03536987304688
2019-10-07,54.56984329223633,207.24000549316406,140.69000244140625,59.91728591918945,96.0016860961914,129.4558868408203,266.52587890625,120.03219604492188
2019-10-08,53.93055725097656,204.08999633789062,141.9199981689453,59.01871109008789,93.8612289428711,128.08692932128906,262.38824462890625,120.35552978515625
2019-10-09,54.5626335144043,206.69000244140625,142.0500030517578,59.62718200683594,94.54110717773438,130.51329040527344,264.8799743652344,119.67570495605469
2019-10-10,55.29805374145508,206.86000061035156,140.80999755859375,59.977783203125,95.86740112304688,131.3252410888672,266.67144775390625,117.89318084716797
